Time;Algorithm;Config;Midi;Voice;ID;High;Steps;Notes;Tonic;Minor;Range;Culminations;Decc_min;Decc_av;Decc_max;Maccr_min;Maccr_av;Maccr_max;Tonics;VI;VI#;VII;VII#;Smooth;Leaps;2leaps;3leaps;Leap size;Leaps_win;Leaped_win;Sum_int;Between_min;Between_max;Contra;Direct;Pico;Dis;Ico;Pco;Llen;Croches;Sus;Anti;to3;after3;dev2;dev3;uncomp_precomp;uncomp_child;Close+1far;Close+2far;Close+no;No+close;Far+close;No close;
2017-10-22 13:44:44;GenCA2;good-cp2;good-cp2;0;8;1;17;16;0;1;14;1;1,8120;2,0266;2,5647;8,70;8,70;8,70;4;1;0;1;0;80%;20%;0%;0%;3,67;3;11;31;12;22;50%;50%;13%;25%;50%;25%;1,063;94%;0%;0%;0%;0%;33%;0%;33%;0%;0%;33%;0%;0%;33%;0%;
2017-10-22 13:44:44;GenCA2;good-cp2;good-cp2;0;9;1;21;20;2;0;17;1;1,4820;2,1218;2,6871;5,57;8,77;12,04;3;0;2;0;3;63%;37%;14%;0%;3,29;5;17;31;4;31;90%;10%;0%;20%;50%;30%;1,050;95%;0%;0%;0%;0%;0%;0%;14%;0%;0%;0%;0%;29%;0%;14%;
2017-10-22 13:44:44;GenCA2;good-cp2;good-cp2;0;10;0;21;20;2;0;10;1;1,4060;2,1807;3,0609;3,8557;4,0452;5,21;3;0;1;0;2;63%;37%;0%;0%;3,57;6;22;22;5;20;90%;10%;10%;20%;60%;20%;1,050;95%;0%;0%;0%;0%;29%;0%;14%;0%;14%;0%;0%;14%;0%;14%;
2017-10-22 13:44:45;GenCA2;good-cp2;good-cp2;0;11;1;21;20;2;1;20;1;2,0690;2,8882;4,0564;7,58;9,63;12,88;4;2;0;0;1;63%;37%;0%;0%;4,71;5;25;31;4;28;70%;30%;20%;15%;60%;25%;1,050;95%;0%;0%;14%;0%;0%;14%;29%;14%;0%;0%;14%;14%;0%;0%;
2017-10-22 13:44:45;GenCA2;good-cp2;good-cp2;0;12;0;21;20;2;1;15;1;1,1578;2,1216;3,0484;4,8571;7,83;9,57;3;3;0;2;0;79%;21%;0%;0%;3,50;4;14;29;7;24;60%;40%;30%;20%;55%;25%;1,050;95%;0%;0%;0%;0%;25%;0%;0%;0%;0%;0%;0%;50%;25%;25%;
2017-10-22 13:44:45;GenCA2;good-cp2;good-cp2;0;13;0;21;19;0;0;10;1;0,4295;2,0876;2,5566;3,4388;3,8412;4,3769;4;0;4;0;4;78%;22%;0%;0%;4,00;4;16;26;8;24;78%;22%;22%;20%;60%;20%;1,105;89%;5%;0%;25%;0%;25%;0%;25%;0%;25%;0%;25%;0%;0%;0%;
2017-10-22 13:44:45;GenCA2;good-cp2;good-cp2;0;14;0;21;20;0;0;10;1;1,6078;2,2622;2,5566;3,3775;3,7662;5,46;2;0;5;0;4;79%;21%;0%;0%;4,00;4;16;26;8;24;70%;30%;30%;20%;65%;15%;1,050;95%;0%;0%;25%;0%;50%;0%;50%;0%;50%;0%;25%;0%;0%;0%;
2017-10-22 13:44:45;GenCA2;good-cp2;good-cp2;0;15;0;21;19;0;0;10;1;0,6406;2,1214;2,5566;3,3775;3,5708;4,4240;3;0;5;0;4;83%;17%;0%;0%;4,00;3;12;26;8;24;78%;22%;22%;25%;55%;20%;1,105;95%;0%;5%;0%;0%;33%;0%;33%;0%;33%;0%;33%;0%;0%;0%;
2017-10-22 13:44:45;GenCA2;good-cp2;good-cp2;0;16;0;21;20;0;0;12;1;0,9384;2,6224;4,1996;2,3112;2,6507;3,9647;3;0;4;0;4;79%;21%;0%;0%;4,75;4;19;26;8;24;90%;10%;10%;15%;55%;30%;1,050;95%;0%;0%;0%;0%;0%;0%;25%;0%;0%;0%;25%;0%;0%;25%;
2017-10-22 13:44:45;GenCA2;good-cp2;good-cp2;0;17;0;21;19;0;0;15;1;0,4295;2,1997;2,7415;5,07;6,80;7,27;4;0;3;0;4;78%;22%;25%;0%;4,00;4;16;31;8;27;89%;11%;11%;25%;55%;20%;1,105;89%;5%;0%;0%;0%;0%;0%;50%;0%;25%;0%;25%;25%;0%;0%;
2017-10-22 13:44:45;GenCA2;good-cp2;good-cp2;0;18;0;19;18;0;1;16;1;1,3768;2,2784;2,6938;4,7806;8,88;12,55;5;1;0;1;2;59%;41%;29%;0%;3,57;6;22;27;9;24;67%;33%;11%;17%;56%;28%;1,056;94%;0%;0%;0%;0%;14%;0%;0%;14%;0%;14%;0%;14%;14%;0%;
2017-10-22 13:44:45;GenCA2;good-cp2;good-cp2;0;19;0;19;17;0;1;12;1;0,9075;2,1792;3,9611;2,8316;2,8316;2,8316;5;1;1;3;2;63%;38%;17%;17%;4,33;6;26;31;12;28;75%;25%;13%;17%;50%;33%;1,118;94%;0%;6%;0%;0%;0%;0%;17%;17%;17%;0%;0%;0%;17%;0%;
2017-10-22 13:44:45;GenCA2;good-cp2;good-cp2;0;20;0;19;17;0;1;10;1;0,9075;1,8808;2,4440;4,8571;5,01;5,05;5;2;0;3;1;69%;31%;20%;0%;3,20;5;16;29;12;24;75%;25%;13%;17%;50%;33%;1,118;94%;0%;6%;0%;20%;40%;0%;0%;20%;20%;0%;0%;40%;0%;0%;
2017-10-22 13:44:46;GenCA2;good-cp2;good-cp2;0;21;0;19;17;0;1;12;1;0,4295;2,5150;4,2954;2,6531;2,9338;3,5350;5;2;0;3;1;69%;31%;20%;0%;4,40;5;22;27;8;24;50%;50%;25%;17%;56%;28%;1,118;88%;6%;0%;40%;0%;0%;0%;20%;0%;0%;0%;0%;0%;20%;20%;
2017-10-22 13:44:46;GenCA2;good-cp2;good-cp2;0;22;0;17;15;0;1;12;1;0,4295;1,8887;2,5432;5,42;5,42;5,42;5;1;0;1;2;71%;29%;0%;0%;3,50;4;14;29;12;24;71%;29%;14%;19%;56%;25%;1,133;87%;7%;0%;25%;0%;0%;25%;0%;0%;0%;0%;0%;25%;25%;0%;
2017-10-22 13:44:46;GenCA2;good-cp2;good-cp2;0;23;0;17;16;0;1;14;1;1,3768;2,2335;2,6425;6,64;6,67;6,75;4;2;0;2;1;67%;33%;0%;0%;3,40;5;17;29;8;27;75%;25%;0%;13%;50%;38%;1,063;94%;0%;0%;0%;0%;20%;0%;40%;0%;0%;0%;20%;0%;0%;40%;
2017-10-22 13:44:46;GenCA2;good-cp2;good-cp2;0;24;0;17;15;0;1;12;1;0,6406;2,7444;4,3399;4,5578;4,9271;5,67;2;1;1;1;1;64%;36%;20%;0%;4,60;5;23;27;8;22;43%;57%;29%;19%;56%;25%;1,133;93%;0%;7%;20%;0%;0%;0%;20%;0%;20%;0%;0%;20%;0%;0%;
2017-10-22 13:44:46;GenCA2;good-cp2;good-cp2;0;25;1;17;16;0;1;14;2;1,7804;2,6777;3,2388;6,83;6,83;6,83;5;1;0;2;1;53%;47%;29%;14%;4,43;7;31;31;7;27;75%;25%;25%;6%;63%;31%;1,063;94%;0%;0%;14%;0%;0%;0%;14%;14%;0%;0%;0%;0%;0%;14%;
2017-10-22 13:44:46;GenCA2;good-cp2;good-cp2;0;26;1;17;16;0;1;12;1;1,8271;2,3033;2,8700;4,2150;5,34;6,15;3;0;0;2;1;73%;27%;25%;0%;4,00;4;16;26;7;22;88%;13%;0%;19%;44%;38%;1,063;94%;0%;0%;0%;25%;0%;0%;25%;25%;0%;0%;25%;0%;0%;25%;
2017-10-22 13:44:46;GenCA2;good-cp2;good-cp2;0;27;1;17;16;0;1;15;1;1,3768;2,8397;4,7617;7,40;7,40;7,40;3;3;0;2;1;60%;40%;0%;0%;4,17;6;25;29;8;27;88%;13%;13%;13%;56%;31%;1,063;94%;0%;0%;0%;0%;33%;0%;0%;0%;0%;0%;0%;17%;17%;17%;
2017-10-22 13:45:07;GenCA2;good-cp2;good-cp2;0;1;0;21;19;2;1;10;1;0,4295;1,9064;2,9220;1,4272;2,6843;3,5904;6;2;0;1;2;78%;22%;25%;0%;4,00;4;16;29;8;24;44%;56%;11%;25%;50%;25%;1,105;89%;5%;0%;0%;0%;25%;0%;25%;0%;0%;25%;0%;0%;0%;0%;
2017-10-22 13:45:07;GenCA2;good-cp2;good-cp2;0;2;1;22;20;0;0;14;1;0,5627;2,2831;3,4688;4,5408;6,50;6,89;4;0;3;0;4;68%;32%;17%;0%;3,83;6;23;19;0;19;70%;30%;20%;25%;50%;25%;1,100;90%;0%;0%;17%;0%;33%;0%;17%;0%;17%;0%;0%;17%;0%;17%;
2017-10-22 13:45:07;GenCA2;good-cp2;good-cp2;0;3;0;20;19;9;1;12;2;0,9384;1,8234;3,3956;4,1956;4,3604;4,8168;3;4;1;2;1;72%;28%;0%;0%;3,80;5;19;24;12;24;78%;22%;0%;16%;53%;32%;1,053;95%;0%;0%;20%;0%;0%;0%;0%;0%;0%;0%;0%;0%;20%;0%;
2017-10-22 13:45:07;GenCA2;good-cp2;good-cp2;0;4;0;22;21;9;1;9;1;0,9384;2,0038;2,2915;1,8214;2,3969;2,6225;5;2;2;4;1;55%;45%;33%;0%;3,67;8;30;26;15;24;90%;10%;10%;14%;52%;33%;1,048;95%;0%;0%;11%;11%;33%;11%;0%;0%;0%;11%;0%;0%;11%;0%;
2017-10-22 13:45:07;GenCA2;good-cp2;good-cp2;0;5;0;17;15;3;0;12;1;0,4295;2,5114;4,2234;2,9541;3,1040;3,3565;4;0;2;0;3;71%;29%;0%;0%;4,50;4;18;28;9;24;57%;43%;29%;19%;56%;25%;1,133;87%;7%;0%;50%;0%;0%;25%;0%;0%;0%;0%;0%;0%;50%;0%;
2017-10-22 13:45:07;GenCA2;good-cp2;good-cp2;0;6;1;17;16;3;0;12;1;1,4144;2,3101;3,2118;4,5459;4,9070;5,99;2;0;1;0;1;60%;40%;17%;0%;3,83;6;23;21;4;19;63%;38%;13%;13%;50%;38%;1,063;94%;0%;0%;0%;17%;17%;0%;50%;0%;17%;0%;0%;0%;0%;17%;
2017-10-22 13:45:07;GenCA2;good-cp2;good-cp2;0;7;0;17;15;0;1;12;1;0,4295;2,1056;3,1508;5,75;5,85;5,94;3;2;0;1;1;64%;36%;20%;0%;3,80;5;19;27;3;24;71%;29%;14%;25%;44%;31%;1,133;87%;7%;0%;20%;0%;0%;20%;0%;0%;0%;20%;0%;0%;20%;0%;
2017-10-22 13:45:07;GenCA2;good-cp2;good-cp2;0;8;1;17;16;0;1;14;1;1,8120;2,0266;2,5647;8,70;8,70;8,70;4;1;0;1;0;80%;20%;0%;0%;3,67;3;11;31;12;22;50%;50%;13%;25%;50%;25%;1,063;94%;0%;0%;0%;0%;33%;0%;33%;0%;0%;33%;0%;0%;33%;0%;
2017-10-22 13:45:07;GenCA2;good-cp2;good-cp2;0;9;1;21;20;2;0;17;1;1,4820;2,1218;2,6871;5,57;8,77;12,04;3;0;2;0;3;63%;37%;14%;0%;3,29;5;17;31;4;31;90%;10%;0%;20%;50%;30%;1,050;95%;0%;0%;0%;0%;0%;0%;14%;0%;0%;0%;0%;29%;0%;14%;
2017-10-22 13:45:07;GenCA2;good-cp2;good-cp2;0;10;0;21;20;2;0;10;1;1,4060;2,1807;3,0609;3,8557;4,0452;5,21;3;0;1;0;2;63%;37%;0%;0%;3,57;6;22;22;5;20;90%;10%;10%;20%;60%;20%;1,050;95%;0%;0%;0%;0%;29%;0%;14%;0%;14%;0%;0%;14%;0%;14%;
2017-10-22 13:45:07;GenCA2;good-cp2;good-cp2;0;11;1;21;20;2;1;20;1;2,0690;2,8882;4,0564;7,58;9,63;12,88;4;2;0;0;1;63%;37%;0%;0%;4,71;5;25;31;4;28;70%;30%;20%;15%;60%;25%;1,050;95%;0%;0%;14%;0%;0%;14%;29%;14%;0%;0%;14%;14%;0%;0%;
2017-10-22 13:45:07;GenCA2;good-cp2;good-cp2;0;12;0;21;20;2;1;15;1;1,1578;2,1216;3,0484;4,8571;7,83;9,57;3;3;0;2;0;79%;21%;0%;0%;3,50;4;14;29;7;24;60%;40%;30%;20%;55%;25%;1,050;95%;0%;0%;0%;0%;25%;0%;0%;0%;0%;0%;0%;50%;25%;25%;
2017-10-22 13:45:07;GenCA2;good-cp2;good-cp2;0;13;0;21;19;0;0;10;1;0,4295;2,0876;2,5566;3,4388;3,8412;4,3769;4;0;4;0;4;78%;22%;0%;0%;4,00;4;16;26;8;24;78%;22%;22%;20%;60%;20%;1,105;89%;5%;0%;25%;0%;25%;0%;25%;0%;25%;0%;25%;0%;0%;0%;
2017-10-22 13:45:07;GenCA2;good-cp2;good-cp2;0;14;0;21;20;0;0;10;1;1,6078;2,2622;2,5566;3,3775;3,7662;5,46;2;0;5;0;4;79%;21%;0%;0%;4,00;4;16;26;8;24;70%;30%;30%;20%;65%;15%;1,050;95%;0%;0%;25%;0%;50%;0%;50%;0%;50%;0%;25%;0%;0%;0%;
2017-10-22 13:45:07;GenCA2;good-cp2;good-cp2;0;15;0;21;19;0;0;10;1;0,6406;2,1214;2,5566;3,3775;3,5708;4,4240;3;0;5;0;4;83%;17%;0%;0%;4,00;3;12;26;8;24;78%;22%;22%;25%;55%;20%;1,105;95%;0%;5%;0%;0%;33%;0%;33%;0%;33%;0%;33%;0%;0%;0%;
2017-10-22 13:45:07;GenCA2;good-cp2;good-cp2;0;16;0;21;20;0;0;12;1;0,9384;2,6224;4,1996;2,3112;2,6507;3,9647;3;0;4;0;4;79%;21%;0%;0%;4,75;4;19;26;8;24;90%;10%;10%;15%;55%;30%;1,050;95%;0%;0%;0%;0%;0%;0%;25%;0%;0%;0%;25%;0%;0%;25%;
2017-10-22 13:45:07;GenCA2;good-cp2;good-cp2;0;17;0;21;19;0;0;15;1;0,4295;2,1997;2,7415;5,07;6,80;7,27;4;0;3;0;4;78%;22%;25%;0%;4,00;4;16;31;8;27;89%;11%;11%;25%;55%;20%;1,105;89%;5%;0%;0%;0%;0%;0%;50%;0%;25%;0%;25%;25%;0%;0%;
2017-10-22 13:45:07;GenCA2;good-cp2;good-cp2;0;18;0;19;18;0;1;16;1;1,3768;2,2784;2,6938;4,7806;8,88;12,55;5;1;0;1;2;59%;41%;29%;0%;3,57;6;22;27;9;24;67%;33%;11%;17%;56%;28%;1,056;94%;0%;0%;0%;0%;14%;0%;0%;14%;0%;14%;0%;14%;14%;0%;
2017-10-22 13:45:07;GenCA2;good-cp2;good-cp2;0;19;0;19;17;0;1;12;1;0,9075;2,1792;3,9611;2,8316;2,8316;2,8316;5;1;1;3;2;63%;38%;17%;17%;4,33;6;26;31;12;28;75%;25%;13%;17%;50%;33%;1,118;94%;0%;6%;0%;0%;0%;0%;17%;17%;17%;0%;0%;0%;17%;0%;
2017-10-22 13:45:07;GenCA2;good-cp2;good-cp2;0;20;0;19;17;0;1;10;1;0,9075;1,8808;2,4440;4,8571;5,01;5,05;5;2;0;3;1;69%;31%;20%;0%;3,20;5;16;29;12;24;75%;25%;13%;17%;50%;33%;1,118;94%;0%;6%;0%;20%;40%;0%;0%;20%;20%;0%;0%;40%;0%;0%;
2017-10-22 13:45:07;GenCA2;good-cp2;good-cp2;0;21;0;19;17;0;1;12;1;0,4295;2,5150;4,2954;2,6531;2,9338;3,5350;5;2;0;3;1;69%;31%;20%;0%;4,40;5;22;27;8;24;50%;50%;25%;17%;56%;28%;1,118;88%;6%;0%;40%;0%;0%;0%;20%;0%;0%;0%;0%;0%;20%;20%;
2017-10-22 13:45:07;GenCA2;good-cp2;good-cp2;0;22;0;17;15;0;1;12;1;0,4295;1,8887;2,5432;5,42;5,42;5,42;5;1;0;1;2;71%;29%;0%;0%;3,50;4;14;29;12;24;71%;29%;14%;19%;56%;25%;1,133;87%;7%;0%;25%;0%;0%;25%;0%;0%;0%;0%;0%;25%;25%;0%;
2017-10-22 13:45:07;GenCA2;good-cp2;good-cp2;0;23;0;17;16;0;1;14;1;1,3768;2,2335;2,6425;6,64;6,67;6,75;4;2;0;2;1;67%;33%;0%;0%;3,40;5;17;29;8;27;75%;25%;0%;13%;50%;38%;1,063;94%;0%;0%;0%;0%;20%;0%;40%;0%;0%;0%;20%;0%;0%;40%;
2017-10-22 13:45:07;GenCA2;good-cp2;good-cp2;0;24;0;17;15;0;1;12;1;0,6406;2,7444;4,3399;4,5578;4,9271;5,67;2;1;1;1;1;64%;36%;20%;0%;4,60;5;23;27;8;22;43%;57%;29%;19%;56%;25%;1,133;93%;0%;7%;20%;0%;0%;0%;20%;0%;20%;0%;0%;20%;0%;0%;
2017-10-22 13:45:07;GenCA2;good-cp2;good-cp2;0;25;1;17;16;0;1;14;2;1,7804;2,6777;3,2388;6,83;6,83;6,83;5;1;0;2;1;53%;47%;29%;14%;4,43;7;31;31;7;27;75%;25%;25%;6%;63%;31%;1,063;94%;0%;0%;14%;0%;0%;0%;14%;14%;0%;0%;0%;0%;0%;14%;
2017-10-22 13:45:07;GenCA2;good-cp2;good-cp2;0;26;1;17;16;0;1;12;1;1,8271;2,3033;2,8700;4,2150;5,34;6,15;3;0;0;2;1;73%;27%;25%;0%;4,00;4;16;26;7;22;88%;13%;0%;19%;44%;38%;1,063;94%;0%;0%;0%;25%;0%;0%;25%;25%;0%;0%;25%;0%;0%;25%;
2017-10-22 13:45:07;GenCA2;good-cp2;good-cp2;0;27;1;17;16;0;1;15;1;1,3768;2,8397;4,7617;7,40;7,40;7,40;3;3;0;2;1;60%;40%;0%;0%;4,17;6;25;29;8;27;88%;13%;13%;13%;56%;31%;1,063;94%;0%;0%;0%;0%;33%;0%;0%;0%;0%;0%;0%;17%;17%;17%;
2017-10-22 13:45:13;GenCA2;good-cp2;good-cp2;0;1;0;21;19;2;1;10;1;0,4295;1,9064;2,9220;1,4272;2,6843;3,5904;6;2;0;1;2;78%;22%;25%;0%;4,00;4;16;29;8;24;44%;56%;11%;25%;50%;25%;1,105;89%;5%;0%;0%;0%;25%;0%;25%;0%;0%;25%;0%;0%;0%;0%;
2017-10-22 13:45:13;GenCA2;good-cp2;good-cp2;2;1;0;21;20;2;1;12;1;0,9584;2,2891;3,4799;2,6763;4,0947;5,40;5;2;0;1;1;74%;26%;20%;0%;4,60;5;23;31;8;24;70%;30%;10%;25%;50%;25%;1,050;95%;0%;0%;20%;0%;0%;0%;20%;0%;0%;20%;0%;20%;0%;0%;
2017-10-22 13:45:13;GenCA2;good-cp2;good-cp2;0;2;1;22;20;0;0;14;1;0,5627;2,2831;3,4688;4,5408;6,50;6,89;4;0;3;0;4;68%;32%;17%;0%;3,83;6;23;19;0;19;70%;30%;20%;25%;50%;25%;1,100;90%;0%;0%;17%;0%;33%;0%;17%;0%;17%;0%;0%;17%;0%;17%;
2017-10-22 13:45:13;GenCA2;good-cp2;good-cp2;0;3;0;20;19;9;1;12;2;0,9384;1,8234;3,3956;4,1956;4,3604;4,8168;3;4;1;2;1;72%;28%;0%;0%;3,80;5;19;24;12;24;78%;22%;0%;16%;53%;32%;1,053;95%;0%;0%;20%;0%;0%;0%;0%;0%;0%;0%;0%;0%;20%;0%;
2017-10-22 13:45:13;GenCA2;good-cp2;good-cp2;0;4;0;22;21;9;1;9;1;0,9384;2,0038;2,2915;1,8214;2,3969;2,6225;5;2;2;4;1;55%;45%;33%;0%;3,67;8;30;26;15;24;90%;10%;10%;14%;52%;33%;1,048;95%;0%;0%;11%;11%;33%;11%;0%;0%;0%;11%;0%;0%;11%;0%;
2017-10-22 13:45:13;GenCA2;good-cp2;good-cp2;0;5;0;17;15;3;0;12;1;0,4295;2,5114;4,2234;2,9541;3,1040;3,3565;4;0;2;0;3;71%;29%;0%;0%;4,50;4;18;28;9;24;57%;43%;29%;19%;56%;25%;1,133;87%;7%;0%;50%;0%;0%;25%;0%;0%;0%;0%;0%;0%;50%;0%;
2017-10-22 13:45:13;GenCA2;good-cp2;good-cp2;2;5;0;17;16;3;0;12;1;1,2572;2,5321;4,2234;3,0561;3,0561;3,0561;4;0;3;0;3;67%;33%;0%;0%;4,20;5;21;28;9;24;50%;50%;38%;13%;56%;31%;1,063;94%;0%;0%;20%;0%;0%;20%;20%;0%;0%;0%;0%;0%;40%;0%;
2017-10-22 13:45:13;GenCA2;good-cp2;good-cp2;0;6;1;17;16;3;0;12;1;1,4144;2,3101;3,2118;4,5459;4,9070;5,99;2;0;1;0;1;60%;40%;17%;0%;3,83;6;23;21;4;19;63%;38%;13%;13%;50%;38%;1,063;94%;0%;0%;0%;17%;17%;0%;50%;0%;17%;0%;0%;0%;0%;17%;
2017-10-22 13:45:13;GenCA2;good-cp2;good-cp2;2;6;1;17;16;3;0;12;1;1,7557;2,6823;3,5318;3,8776;4,5434;6,05;3;0;2;0;1;60%;40%;0%;0%;4,17;6;25;21;4;19;63%;38%;13%;13%;38%;50%;1,063;94%;0%;0%;0%;0%;17%;17%;67%;0%;17%;17%;17%;0%;0%;0%;
2017-10-22 13:45:13;GenCA2;good-cp2;good-cp2;0;7;0;17;15;0;1;12;1;0,4295;2,1056;3,1508;5,75;5,85;5,94;3;2;0;1;1;64%;36%;20%;0%;3,80;5;19;27;3;24;71%;29%;14%;25%;44%;31%;1,133;87%;7%;0%;20%;0%;0%;20%;0%;0%;0%;20%;0%;0%;20%;0%;
2017-10-22 13:45:13;GenCA2;good-cp2;good-cp2;2;7;0;17;16;0;1;12;1;0,5348;2,1235;3,1380;5,07;5,74;6,17;3;1;1;1;1;67%;33%;20%;0%;4,00;5;20;27;3;24;75%;25%;13%;25%;50%;25%;1,063;94%;0%;0%;0%;20%;0%;20%;0%;0%;0%;20%;0%;0%;20%;0%;
2017-10-22 13:45:13;GenCA2;good-cp2;good-cp2;0;8;1;17;16;0;1;14;1;1,8120;2,0266;2,5647;8,70;8,70;8,70;4;1;0;1;0;80%;20%;0%;0%;3,67;3;11;31;12;22;50%;50%;13%;25%;50%;25%;1,063;94%;0%;0%;0%;0%;33%;0%;33%;0%;0%;33%;0%;0%;33%;0%;
2017-10-22 13:45:13;GenCA2;good-cp2;good-cp2;0;9;1;21;20;2;0;17;1;1,4820;2,1218;2,6871;5,57;8,77;12,04;3;0;2;0;3;63%;37%;14%;0%;3,29;5;17;31;4;31;90%;10%;0%;20%;50%;30%;1,050;95%;0%;0%;0%;0%;0%;0%;14%;0%;0%;0%;0%;29%;0%;14%;
2017-10-22 13:45:14;GenCA2;good-cp2;good-cp2;2;9;1;21;20;2;0;14;1;1,6028;2,4647;3,3119;2,6684;4,6123;6,50;4;0;3;0;4;63%;37%;14%;0%;4,14;5;22;28;4;26;60%;40%;10%;20%;45%;35%;1,050;95%;0%;0%;14%;0%;29%;0%;14%;0%;14%;0%;0%;14%;0%;0%;
2017-10-22 13:45:14;GenCA2;good-cp2;good-cp2;0;10;0;21;20;2;0;10;1;1,4060;2,1807;3,0609;3,8557;4,0452;5,21;3;0;1;0;2;63%;37%;0%;0%;3,57;6;22;22;5;20;90%;10%;10%;20%;60%;20%;1,050;95%;0%;0%;0%;0%;29%;0%;14%;0%;14%;0%;0%;14%;0%;14%;
2017-10-22 13:45:14;GenCA2;good-cp2;good-cp2;2;10;0;21;20;2;0;12;1;1,4060;2,5064;3,1996;3,2435;3,8462;4,5976;3;0;2;0;2;63%;37%;0%;0%;4,14;6;24;22;5;20;80%;20%;20%;15%;55%;30%;1,050;95%;0%;0%;14%;0%;14%;0%;29%;0%;14%;14%;0%;14%;14%;0%;
2017-10-22 13:45:14;GenCA2;good-cp2;good-cp2;0;11;1;21;20;2;1;20;1;2,0690;2,8882;4,0564;7,58;9,63;12,88;4;2;0;0;1;63%;37%;0%;0%;4,71;5;25;31;4;28;70%;30%;20%;15%;60%;25%;1,050;95%;0%;0%;14%;0%;0%;14%;29%;14%;0%;0%;14%;14%;0%;0%;
2017-10-22 13:45:14;GenCA2;good-cp2;good-cp2;0;12;0;21;20;2;1;15;1;1,1578;2,1216;3,0484;4,8571;7,83;9,57;3;3;0;2;0;79%;21%;0%;0%;3,50;4;14;29;7;24;60%;40%;30%;20%;55%;25%;1,050;95%;0%;0%;0%;0%;25%;0%;0%;0%;0%;0%;0%;50%;25%;25%;
2017-10-22 13:45:14;GenCA2;good-cp2;good-cp2;2;12;0;21;20;2;1;17;1;1,1578;2,1258;2,9745;5,58;8,25;9,98;4;2;0;2;0;84%;16%;0%;0%;4,00;2;9;29;7;24;60%;40%;20%;25%;45%;30%;1,050;95%;0%;0%;0%;0%;33%;0%;0%;0%;33%;0%;0%;67%;0%;0%;
2017-10-22 13:45:14;GenCA2;good-cp2;good-cp2;0;13;0;21;19;0;0;10;1;0,4295;2,0876;2,5566;3,4388;3,8412;4,3769;4;0;4;0;4;78%;22%;0%;0%;4,00;4;16;26;8;24;78%;22%;22%;20%;60%;20%;1,105;89%;5%;0%;25%;0%;25%;0%;25%;0%;25%;0%;25%;0%;0%;0%;
2017-10-22 13:45:14;GenCA2;good-cp2;good-cp2;2;13;0;21;20;0;0;10;1;1,2572;2,1288;2,5566;3,3878;3,5615;3,6224;4;0;5;0;4;74%;26%;0%;0%;3,80;5;19;26;8;24;70%;30%;30%;15%;60%;25%;1,050;95%;0%;0%;0%;0%;20%;0%;40%;0%;20%;0%;20%;0%;0%;0%;
2017-10-22 13:45:14;GenCA2;good-cp2;good-cp2;0;14;0;21;20;0;0;10;1;1,6078;2,2622;2,5566;3,3775;3,7662;5,46;2;0;5;0;4;79%;21%;0%;0%;4,00;4;16;26;8;24;70%;30%;30%;20%;65%;15%;1,050;95%;0%;0%;25%;0%;50%;0%;50%;0%;50%;0%;25%;0%;0%;0%;
2017-10-22 13:45:14;GenCA2;good-cp2;good-cp2;2;14;0;21;20;0;0;10;1;1,6078;2,2565;2,5769;3,2041;3,5310;4,4727;2;0;6;0;4;79%;21%;0%;0%;4,00;4;16;26;8;24;70%;30%;20%;20%;60%;20%;1,050;95%;0%;0%;25%;0%;25%;0%;50%;0%;25%;0%;25%;0%;25%;0%;
2017-10-22 13:45:14;GenCA2;good-cp2;good-cp2;0;15;0;21;19;0;0;10;1;0,6406;2,1214;2,5566;3,3775;3,5708;4,4240;3;0;5;0;4;83%;17%;0%;0%;4,00;3;12;26;8;24;78%;22%;22%;25%;55%;20%;1,105;95%;0%;5%;0%;0%;33%;0%;33%;0%;33%;0%;33%;0%;0%;0%;
2017-10-22 13:45:14;GenCA2;good-cp2;good-cp2;2;15;0;21;20;0;0;10;1;1,2727;2,0820;2,5566;3,2041;3,4041;3,4577;3;0;6;0;4;79%;21%;0%;0%;3,75;4;15;26;8;24;80%;20%;20%;20%;55%;25%;1,050;95%;0%;0%;0%;0%;25%;0%;50%;0%;25%;0%;25%;0%;0%;0%;
2017-10-22 13:45:14;GenCA2;good-cp2;good-cp2;0;16;0;21;20;0;0;12;1;0,9384;2,6224;4,1996;2,3112;2,6507;3,9647;3;0;4;0;4;79%;21%;0%;0%;4,75;4;19;26;8;24;90%;10%;10%;15%;55%;30%;1,050;95%;0%;0%;0%;0%;0%;0%;25%;0%;0%;0%;25%;0%;0%;25%;
2017-10-22 13:45:14;GenCA2;good-cp2;good-cp2;2;16;0;21;20;0;0;10;1;0,9384;2,0890;2,5566;3,6429;3,8208;3,9133;4;0;5;0;4;74%;26%;20%;20%;3,80;5;19;26;8;24;90%;10%;10%;15%;60%;25%;1,050;95%;0%;0%;0%;0%;20%;0%;20%;0%;0%;0%;20%;0%;0%;0%;
2017-10-22 13:45:14;GenCA2;good-cp2;good-cp2;0;17;0;21;19;0;0;15;1;0,4295;2,1997;2,7415;5,07;6,80;7,27;4;0;3;0;4;78%;22%;25%;0%;4,00;4;16;31;8;27;89%;11%;11%;25%;55%;20%;1,105;89%;5%;0%;0%;0%;0%;0%;50%;0%;25%;0%;25%;25%;0%;0%;
